"Respondent","WebFrame1","WebFrame2","WebFrame3","WebFrame4","WebFrame5","WebFrame6","WebFrame7","WebFrame8","WebFrame9","WebFrame10","WebFrame11","WebFrame12"
73611,"Drupal","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73612,"Angular/Angular.js","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73614,"jQuery","React.js","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA
73622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73637,"Angular/Angular.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73656,"Express","jQuery","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
73665,"Django","Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73673,"Angular/Angular.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73687,"Express","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73703,"jQuery","Laravel","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
73709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73722,"ASP.NET","jQuery","Laravel",NA,NA,NA,NA,NA,NA,NA,NA,NA
73727,"React.js","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73732,"Angular/Angular.js","React.js","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA
73735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73742,"jQuery","React.js","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA
73743,"jQuery","Spring","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
73747,"Angular/Angular.js","React.js","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA
73749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73750,"React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73755,"Angular/Angular.js","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73763,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73765,"Django","Express","Flask","jQuery",NA,NA,NA,NA,NA,NA,NA,NA
73772,"Angular/Angular.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73778,"ASP.NET","Express","jQuery","React.js",NA,NA,NA,NA,NA,NA,NA,NA
73781,"jQuery","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73783,"Angular/Angular.js","jQuery","React.js","Spring",NA,NA,NA,NA,NA,NA,NA,NA
73788,"Django","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73807,"Express","Flask","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
73815,"React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73823,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73827,"Angular/Angular.js","ASP.NET","Django","jQuery",NA,NA,NA,NA,NA,NA,NA,NA
73839,"Angular/Angular.js","ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
73850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73853,"Angular/Angular.js","ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
73859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73872,"ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73876,"Angular/Angular.js","Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73900,"Angular/Angular.js","jQuery","React.js","Spring",NA,NA,NA,NA,NA,NA,NA,NA
73903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73910,"Express",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73913,"ASP.NET","Ruby on Rails",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73918,"Angular/Angular.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73932,"Angular/Angular.js","Django","Flask","jQuery","Ruby on Rails","Spring",NA,NA,NA,NA,NA,NA
73957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73962,"Angular/Angular.js","Express",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73972,"Express","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73979,"Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73990,"Angular/Angular.js","Django","Flask","jQuery","React.js","Vue.js",NA,NA,NA,NA,NA,NA
73993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73995,"Django","Flask","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
74006,"Angular/Angular.js","ASP.NET","jQuery","React.js",NA,NA,NA,NA,NA,NA,NA,NA
74019,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74021,"ASP.NET","Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74041,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74042,"jQuery","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74070,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74083,"Angular/Angular.js","Django","Express","jQuery",NA,NA,NA,NA,NA,NA,NA,NA
74085,"Django","Express","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
74093,"jQuery","Vue.js","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA
74099,"Angular/Angular.js","Express","jQuery","React.js",NA,NA,NA,NA,NA,NA,NA,NA
74101,"Django","Flask","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
74111,"Angular/Angular.js","ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74127,"Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74140,"Django","Express","jQuery","Spring",NA,NA,NA,NA,NA,NA,NA,NA
74149,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74153,"Angular/Angular.js","ASP.NET","Express","React.js","Spring","Other(s):",NA,NA,NA,NA,NA,NA
74168,"Express","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74173,"ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74187,"jQuery","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74188,"ASP.NET","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74208,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74225,"Angular/Angular.js","Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74241,"Express","React.js","Spring","Vue.js","Other(s):",NA,NA,NA,NA,NA,NA,NA
74275,"ASP.NET","Django","Flask","jQuery","Laravel",NA,NA,NA,NA,NA,NA,NA
74277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74286,"Flask","jQuery","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA
74297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74303,"Angular/Angular.js","jQuery","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
74306,"Django","Flask","Ruby on Rails",NA,NA,NA,NA,NA,NA,NA,NA,NA
74310,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74314,"Angular/Angular.js","Express","React.js","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA
74317,"Flask","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74328,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74333,"Angular/Angular.js","Django","Flask","jQuery",NA,NA,NA,NA,NA,NA,NA,NA
74334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74336,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74345,"React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74346,"Angular/Angular.js","Express","Flask","React.js","Ruby on Rails",NA,NA,NA,NA,NA,NA,NA
74352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74357,"Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74363,"Angular/Angular.js","jQuery","React.js","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA
74365,"Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74385,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74404,"Flask","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74408,"ASP.NET","Drupal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74414,"Flask","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74425,"Laravel","Spring","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
74428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74433,"Angular/Angular.js","ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
74440,"Express","jQuery","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
74441,"Express","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74447,"Flask","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74468,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74470,"ASP.NET","Flask","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
74473,"Angular/Angular.js","Express","Flask","Spring","Other(s):",NA,NA,NA,NA,NA,NA,NA
74481,"Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74489,"Angular/Angular.js","ASP.NET","Django","jQuery","React.js","Vue.js",NA,NA,NA,NA,NA,NA
74501,"Angular/Angular.js","ASP.NET","Django","Drupal","jQuery",NA,NA,NA,NA,NA,NA,NA
74514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74523,"Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74541,"Drupal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74551,"Angular/Angular.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74553,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74557,"Angular/Angular.js","Express","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
74559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74561,"Django","Flask","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
74563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74575,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74576,"Angular/Angular.js","ASP.NET","jQuery","Laravel",NA,NA,NA,NA,NA,NA,NA,NA
74591,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74602,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74612,"Drupal","Laravel","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA
74613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74615,"Angular/Angular.js","Laravel","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
74617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74628,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74629,"ASP.NET","Drupal","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA
74635,"ASP.NET","Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74656,"jQuery","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74659,"Angular/Angular.js","Express","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
74661,"Flask","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74675,"Django","Express","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA
74708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74714,"React.js","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74721,"Angular/Angular.js","jQuery","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA
74733,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74736,"Angular/Angular.js","ASP.NET","Express","jQuery","Laravel","Ruby on Rails",NA,NA,NA,NA,NA,NA
74740,"React.js","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74768,"Django","Express","Flask","jQuery",NA,NA,NA,NA,NA,NA,NA,NA
74769,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74779,"Flask","jQuery","React.js","Ruby on Rails","Spring",NA,NA,NA,NA,NA,NA,NA
74780,"Angular/Angular.js","ASP.NET","Express","jQuery","Spring",NA,NA,NA,NA,NA,NA,NA
74783,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74784,"Angular/Angular.js","Drupal","jQuery","Spring",NA,NA,NA,NA,NA,NA,NA,NA
74785,"Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74797,"ASP.NET","jQuery","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA
74812,"Flask","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74813,"Angular/Angular.js","ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
74814,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74826,"Angular/Angular.js","Express","Flask","jQuery",NA,NA,NA,NA,NA,NA,NA,NA
74842,"Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74864,"Django","Drupal","Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA
74867,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74871,"Express","jQuery","Laravel","React.js","Vue.js","Other(s):",NA,NA,NA,NA,NA,NA
74874,"Django","Express","Flask","jQuery","Laravel","React.js",NA,NA,NA,NA,NA,NA
74877,"Ruby on Rails",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74890,"Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74903,"Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74907,"Express","React.js","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA,NA
74912,"Express","jQuery","Laravel",NA,NA,NA,NA,NA,NA,NA,NA,NA
74915,"Express","Ruby on Rails",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74918,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74933,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74956,"Laravel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74964,"Angular/Angular.js","Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74972,"Angular/Angular.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74973,"Angular/Angular.js","ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74982,"ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74989,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75004,"Angular/Angular.js","Express","Flask","jQuery","Laravel","Vue.js",NA,NA,NA,NA,NA,NA
75009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75012,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75017,"React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75029,"React.js","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75045,"Angular/Angular.js","ASP.NET","jQuery","Ruby on Rails",NA,NA,NA,NA,NA,NA,NA,NA
75049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75054,"Angular/Angular.js","ASP.NET","Express","jQuery",NA,NA,NA,NA,NA,NA,NA,NA
75055,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75056,"Flask","jQuery","Spring","Other(s):",NA,NA,NA,NA,NA,NA,NA,NA
75078,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75098,"ASP.NET","Django","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
75105,"Angular/Angular.js","ASP.NET","Express","jQuery",NA,NA,NA,NA,NA,NA,NA,NA
75107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75113,"Angular/Angular.js","Drupal","jQuery","React.js","Spring",NA,NA,NA,NA,NA,NA,NA
75116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75142,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75145,"Django","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75147,"jQuery","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75153,"Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75166,"Flask","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75175,"jQuery","Laravel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75184,"Express","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75193,"Django","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75197,"Angular/Angular.js","Django","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
75199,"Angular/Angular.js","Drupal","Flask","jQuery","Laravel","React.js","Spring","Vue.js",NA,NA,NA,NA
75201,"Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75209,"Angular/Angular.js","ASP.NET","jQuery","Laravel",NA,NA,NA,NA,NA,NA,NA,NA
75230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75246,"Express","Flask","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
75252,"Django","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75260,"Flask","jQuery","Laravel",NA,NA,NA,NA,NA,NA,NA,NA,NA
75261,"Drupal","jQuery","Laravel","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA
75266,"Django","Laravel","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
75282,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75287,"jQuery","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75289,"Angular/Angular.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75294,"Angular/Angular.js","Express","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
75332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75343,"Angular/Angular.js","Laravel","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA
75374,"Express","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75398,"Django","Express","Flask","React.js",NA,NA,NA,NA,NA,NA,NA,NA
75404,"ASP.NET","jQuery","Laravel",NA,NA,NA,NA,NA,NA,NA,NA,NA
75411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75432,"Django","Flask","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
75440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75445,"ASP.NET","Express","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA
75455,"ASP.NET","jQuery","Ruby on Rails",NA,NA,NA,NA,NA,NA,NA,NA,NA
75456,"Express","Flask","React.js","Ruby on Rails","Spring",NA,NA,NA,NA,NA,NA,NA
75457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75471,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75482,"Angular/Angular.js","Django","Flask","jQuery","React.js",NA,NA,NA,NA,NA,NA,NA
75484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75485,"Django","Flask","Laravel","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA
75497,"Django",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75515,"ASP.NET","Express","jQuery","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA
75516,"Django","Express","Flask","Laravel","React.js",NA,NA,NA,NA,NA,NA,NA
75524,"jQuery","React.js","Ruby on Rails",NA,NA,NA,NA,NA,NA,NA,NA,NA
75532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75555,"Drupal","Express","jQuery","React.js","Vue.js","Other(s):",NA,NA,NA,NA,NA,NA
75556,"ASP.NET","Express","jQuery","React.js","Vue.js",NA,NA,NA,NA,NA,NA,NA
75563,"Angular/Angular.js","jQuery","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA
75568,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75576,"Flask","React.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75578,"Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75584,"Angular/Angular.js","Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75588,"ASP.NET","Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75619,"jQuery","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75631,"Django","Flask","jQuery","Laravel","Vue.js",NA,NA,NA,NA,NA,NA,NA
75636,"Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75637,"jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75656,"Flask","jQuery","Vue.js",NA,NA,NA,NA,NA,NA,NA,NA,NA
75661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75664,"ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75669,"jQuery","Laravel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75685,"ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75703,"Angular/Angular.js","Django","Flask","jQuery","React.js","Spring","Vue.js",NA,NA,NA,NA,NA
75710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75713,"jQuery","Laravel","Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA
75717,"Angular/Angular.js","Express","jQuery","React.js",NA,NA,NA,NA,NA,NA,NA,NA
75732,"Django","Flask",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75741,"ASP.NET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75744,"ASP.NET","jQuery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
